,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
2776,600184,光电股份,1.93,3.86,13.440999999999999,44.6777,0.0878,1155.0319,2.2702
2777,000790,泰合健康,1.93,3.67,67.1473,15.8345,0.0282,430.8332,0.7688
2778,002367,康力电梯,1.93,2.73,25.7533,62.1785,0.0779,2272.3199,2.8487
2779,002066,瑞泰科技,1.93,0.28,18.3664,8.152999999999999,0.0352,2827.5591,12.2405
2780,000009,中国宝安,1.93,1.48,35.3386,98.6091,0.0458,6649.2585,3.0936
2781,002806,华锋股份,1.92,6.25,21.913,23.1319,0.1312,369.9679,2.0989
2782,600448,华纺股份,1.91,1.14,6.4011,28.3224,0.0539,2477.0719,4.7195
2783,300210,森远股份,1.91,7.51,33.0178,25.1656,0.0519,334.9957,0.6918
2784,000652,泰达股份,1.9,0.67,4.2708,72.354,0.049,10686.9691,7.2425
2785,600693,东百集团,1.9,2.16,23.4362,39.8498,0.0443,1842.2233,2.0509
2786,300139,晓程科技,1.89,12.91,40.384,21.8521,0.0797,169.1838,0.6174
2787,600218,全柴动力,1.89,1.39,10.8873,36.7123,0.0995,2625.6974,7.1204
2788,300123,亚光科技,1.88,10.53,28.3224,87.8032,0.1568,833.1973,1.4883
2789,600190,锦州港,1.88,2.63,11.3241,114.8473,0.0573,4362.9051,2.1789
2790,603778,乾景园林,1.88,8.76,25.2485,19.3661,0.0387,220.8904,0.4417
2791,002755,东方新星,1.87,2.96,24.7161,9.8412,0.0571,331.7502,1.9256
2792,002576,通达动力,1.87,1.91,10.4865,16.3175,0.0988,853.4646,5.1693
2793,000531,穗恒运A,1.87,3.06,18.0666,72.8782,0.1063,2374.3408,3.4657
2794,000589,黔轮胎A,1.87,1.22,13.1792,63.5888,0.08199999999999999,5170.997,6.6682
2795,600774,汉商集团,1.87,1.42,33.0462,11.0263,0.0485,775.2207,3.4158
2796,000973,佛塑科技,1.87,2.4,19.6115,41.6207,0.043,1729.7174,1.7879
2797,300181,佐力药业,1.87,4.86,63.968,25.7028,0.0422,528.5543,0.8684
2798,000716,黑芝麻,1.87,2.15,25.7815,49.2733,0.0698,2282.486,3.2345
2799,300466,赛摩电气,1.86,8.43,46.2699,26.5504,0.048,314.8124,0.5695
2800,000567,海德股份,1.86,30.85,100.0,76.3457,0.1726,247.4704,0.5596
2801,000037,深南电A,1.86,2.29,9.1834,37.1754,0.0616,1619.8399,2.6873
2802,002796,世嘉科技,1.85,2.87,14.7299,25.6671,0.2499,893.7717,8.7047
2803,601606,长城军工,1.85,4.33,28.0572,39.9706,0.0551,921.658,1.2726
2804,600470,六国化工,1.85,1.35,12.5945,38.7255,0.0742,2867.6583,5.4978
2805,300411,金盾股份,1.84,16.16,41.6687,63.744,0.1343,394.4118,0.8314
2806,300247,乐金健康,1.84,6.28,26.1907,45.4909,0.0565,723.3517,0.899
2807,002211,宏达新材,1.83,1.73,9.58,14.635,0.0338,842.8848,1.9489
2808,603063,禾望电气,1.83,9.64,48.9167,43.3758,0.1032,449.6545,1.0706
2809,002560,通达股份,1.83,1.71,8.551,27.8993,0.065,1624.9007,3.7863
2810,002528,英飞拓,1.83,2.4,20.854,65.8265,0.0549,2734.2878,2.281
2811,000812,陕西金叶,1.83,3.73,33.1174,25.0057,0.0325,668.66,0.8698
2812,300153,科泰电源,1.83,1.93,16.7963,17.6021,0.055,911.6604,2.8489
2813,603999,读者传媒,1.82,6.35,20.6609,30.982,0.0537,487.4834,0.8463
2814,000416,民生控股,1.81,209.84,98.8299,15.7334,0.0295,7.4975,0.013999999999999999
2815,300223,北京君正,1.81,12.95,40.5551,20.7937,0.1036,160.4713,0.7997
2816,002826,易明医药,1.81,3.25,63.2828,10.950999999999999,0.0577,335.9946,1.771
2817,600891,秋林集团,1.8,1.05,5.5758,55.5343,0.0899,5272.0162,8.5364
2818,601777,力帆股份,1.78,1.61,14.3951,134.039,0.1025,8307.2123,6.3567
2819,000605,渤海股份,1.78,3.29,30.8001,36.8279,0.1044,1117.4455,3.1686
2820,600543,莫高股份,1.78,14.73,64.1851,20.461,0.0637,138.8267,0.4323
2821,601777,力帆股份,1.78,1.61,14.3951,134.039,0.1025,8307.2123,6.3567
2822,000605,渤海股份,1.78,3.29,30.8001,36.8279,0.1044,1117.4455,3.1686
2823,000628,高新发展,1.78,2.65,21.2687,13.6745,0.0439,515.5504,1.6551
2824,000863,三湘印象,1.77,8.02,36.5059,110.6827,0.0807,1379.4507,1.0059
2825,002679,福建金森,1.77,14.42,70.4444,12.8424,0.0544,89.029,0.3776
2826,600202,*ST哈空,1.77,2.77,18.1792,10.7951,0.0281,389.4097,1.0158
2827,601958,金钼股份,1.76,3.5,15.3912,226.9249,0.0703,6482.1888,2.0089
2828,002113,天润数娱,1.76,10.96,52.5251,47.9067,0.0312,436.9588,0.285
2829,002715,登云股份,1.76,3.15,24.0961,8.5953,0.0934,272.8411,2.9656
2830,600958,东方证券,1.75,13.76,13.6489,903.8526,0.1292,6565.6935,0.9388
2831,300542,新晨科技,1.74,2.99,24.4716,10.6253,0.0685,354.35,2.2857
2832,603028,赛福天,1.74,2.5,16.5707,12.1056,0.0548,482.3863,2.1847
2833,000925,众合科技,1.73,3.47,29.6061,40.9129,0.0743,1178.5233,2.1423
2834,000008,神州高铁,1.73,9.58,48.5656,123.5609,0.0438,1289.5166,0.4575
2835,300469,信息发展,1.72,1.97,40.8206,7.2952,0.0597,369.1245,3.0257
2836,002527,新时达,1.72,1.9,20.7592,52.0124,0.0838,2727.298,4.3975
2837,300612,宣亚国际,1.72,2.78,38.792,7.5179,0.0464,269.733,1.665
2838,002355,兴民智通,1.72,3.87,17.8611,54.1545,0.0866,1397.2087,2.2363
2839,600834,申通地铁,1.71,4.51,5.8805,25.1954,0.0527,558.0116,1.1688
2840,600562,国睿科技,1.7,4.41,20.7101,30.1708,0.0484,683.5642,1.0983
2841,002779,中坚科技,1.7,3.54,19.137,10.8468,0.0821,305.665,2.3156
2842,600467,好当家,1.69,5.7,25.7231,51.5906,0.0353,904.3654,0.619
2843,600257,大湖股份,1.69,3.08,21.9344,22.0881,0.0458,715.3165,1.4864
2844,002307,北新路桥,1.68,0.55,9.838,31.4816,0.035,5635.8894,6.2746
2845,002073,软控股份,1.67,4.21,23.2153,78.1665,0.0836,1855.2276,1.9863
2846,600969,郴电国际,1.67,2.8,15.9605,57.9522,0.1566,2066.4108,5.5841
2847,300472,新元科技,1.67,5.87,33.0664,20.0677,0.1514,341.7917,2.5786
2848,002786,银宝山新,1.67,0.84,15.4831,18.625,0.0488,2205.4372,5.7849
2849,000800,一汽轿车,1.67,0.7,20.9469,135.1203,0.083,19032.3275,11.6942
2850,002276,万马股份,1.67,1.05,14.5827,66.94800000000001,0.0646,6332.4024,6.1153
2851,300325,德威新材,1.67,1.35,14.1297,25.1279,0.0249,1858.4673,1.8478
2852,601989,中国重工,1.66,4.73,10.3471,1415.0592,0.0618,29870.968999999997,1.3055
2853,600155,华创阳安,1.65,247.12,77.2617,248.0412,0.1425,100.3706,0.0576
2854,300293,蓝英装备,1.65,1.08,27.3518,13.2417,0.049,1217.2993,4.5085
2855,600458,时代新材,1.65,1.03,16.1624,85.6977,0.1067,8316.299,10.3591
2856,002165,红宝丽,1.64,1.3,12.6855,24.5342,0.0407,1883.1572,3.1278
2857,603005,晶方科技,1.64,7.14,27.2614,30.4035,0.1298,425.4426,1.8164
2858,002249,大洋电机,1.63,2.29,17.5001,144.6386,0.061,6302.6078,2.6588
2859,300698,万马科技,1.62,2.87,32.7806,6.2056,0.0463,216.02200000000002,1.6121
2860,600883,博闻科技,1.62,43.52,-0.1878,10.7546,0.0455,24.7062,0.1046
2861,000815,美利云,1.62,4.22,14.538,32.9732,0.0474,779.8251,1.1216
2862,600794,保税科技,1.61,2.69,12.5707,29.1492,0.024,1079.6583,0.8906
2863,002547,春兴精工,1.6,1.22,18.0026,44.1569,0.0391,3611.4486,3.2014
2864,000548,湖南投资,1.58,13.79,56.495,26.1744,0.0524,189.7084,0.38
2865,300093,金刚玻璃,1.58,3.37,37.332,14.3087,0.0662,424.1337,1.9635
2866,300173,智慧松德,1.58,9.78,30.0683,26.8159,0.0457,273.9539,0.4673
2867,600839,四川长虹,1.58,0.35,12.2262,205.0838,0.0444,57839.1035,12.5294
2868,002785,万里石,1.58,1.49,17.9987,10.3293,0.0516,691.1401,3.4557
2869,002046,轴研科技,1.58,2.89,23.66,41.9056,0.0799,1445.1677,2.7561
2870,300379,东方通,1.57,11.72,73.6958,22.4664,0.081,191.5369,0.6913
2871,300030,阳普医疗,1.57,3.86,43.5772,15.1622,0.0491,392.6884,1.2716
2872,002521,齐峰新材,1.56,1.85,11.7908,52.915,0.1069,2845.8520000000003,5.7528
2873,002694,顾地科技,1.56,1.36,19.4056,17.4376,0.0291,1278.6758,2.1411
2874,600369,西南证券,1.56,16.24,19.5347,296.9838,0.0526,1828.1241,0.3238
2875,000996,中国中期,1.55,21.07,12.964,8.3429,0.0241,39.5833,0.1147
2876,002622,融钰集团,1.55,6.83,44.8675,19.5625,0.0232,286.0131,0.3404
2877,600135,乐凯胶片,1.55,1.85,14.0234,26.3018,0.0705,1419.0882,3.8046
2878,002577,雷柏科技,1.54,5.02,22.9061,18.3697,0.0649,365.32599999999996,1.2914
2879,000593,大通燃气,1.54,3.74,23.0441,17.3766,0.0484,464.3872,1.2948
2880,002178,延华智能,1.53,2.17,13.5987,17.6167,0.0247,809.5978,1.1368
2881,600510,黑牡丹,1.52,3.91,17.2753,113.8487,0.1087,2906.5817,2.7758
2882,002578,闽发铝业,1.52,2.31,8.443999999999999,22.6767,0.0229,981.4092,0.9932
2883,300686,智动力,1.52,2.16,20.4552,9.5953,0.0463,443.2701,2.1396
2884,002147,ST新光,1.51,8.29,29.2937,123.9331,0.0677,1493.9585,0.8172
2885,300352,北信源,1.5,11.0,79.8005,33.5647,0.0231,304.8753,0.2102
2886,300460,惠伦晶体,1.5,4.18,22.509,10.3739,0.0616,247.63099999999997,1.4715
2887,002012,凯恩股份,1.5,2.23,22.4261,18.5181,0.0396,830.3105,1.7755
2888,300709,精研科技,1.49,3.18,28.3316,18.6105,0.2114,584.6973,6.6442
2889,300404,博济医药,1.49,5.42,48.056000000000004,6.1262,0.0457,112.8302,0.8425
2890,603031,安德利,1.48,0.65,19.1223,8.9989,0.0803,1373.6487,12.2647
2891,002031,巨轮智能,1.48,4.61,38.0676,45.1789,0.0205,978.5386,0.4449
2892,300534,陇神戎发,1.47,6.93,40.1158,10.6383,0.035,153.3525,0.5055
2893,002570,*ST因美,1.47,1.54,53.0937,27.964000000000002,0.0273,1810.0501,1.7701
2894,600366,宁波韵升,1.47,4.24,18.5123,65.2656,0.0651,1536.7934,1.5329
2895,000768,中航飞机,1.47,1.13,5.9442,232.3051,0.0839,20405.6785,7.3702
2896,600235,民丰特纸,1.46,1.64,15.5483,18.8995,0.0537,1146.6884,3.2641
2897,002708,光洋股份,1.46,2.19,21.6401,22.2545,0.0474,1014.2792,2.1632
2898,002618,丹邦科技,1.46,10.06,45.045,25.1325,0.0458,249.7813,0.4558
2899,000599,青岛双星,1.46,1.86,15.9689,53.8905,0.0644,2886.3463,3.4541
2900,000558,莱茵体育,1.45,2.99,28.671999999999997,19.6516,0.0152,655.4258,0.5083
2901,002759,天际股份,1.45,7.96,27.2566,49.0392,0.1084,615.6009,1.3614
2902,002504,弘高创意,1.45,1.57,16.4319,13.943,0.0135,884.1469,0.8619
2903,600489,中金黄金,1.44,0.76,9.6256,191.7786,0.0555,25017.2238,7.2489
2904,000901,航天科技,1.44,1.35,19.3988,56.6028,0.0921,4190.2597,6.8224
2905,300099,精准信息,1.43,14.03,54.7725,24.2876,0.0362,173.0762,0.2586
2906,300242,佳云科技,1.43,0.85,5.6162,33.1904,0.0523,3877.097,6.1099
2907,002902,铭普光磁,1.43,1.29,13.4941,15.0098,0.1072,1159.0036,8.2785
2908,000998,隆平高科,1.43,5.3,45.7442,77.232,0.0614,1456.5724,1.1595
2909,600812,华北制药,1.43,1.08,38.5075,76.9312,0.0471,7080.0759,4.3414
2910,002167,东方锆业,1.43,3.56,28.5259,15.0879,0.0242,422.7727,0.6808
2911,300248,新开普,1.42,4.14,55.1323,19.346,0.0402,466.666,0.97
2912,002797,第一创业,1.41,9.97,10.2555,125.3534,0.0357,1256.2172,0.3586
2913,603628,清源股份,1.41,2.13,26.9571,13.189,0.0481,618.2101,2.2578
2914,300221,银禧科技,1.41,1.72,15.2973,30.5898,0.0606,1776.4293,3.5206
2915,002378,章源钨业,1.4,2.0,16.6641,27.7745,0.03,1385.7311,1.4994
2916,601968,宝钢包装,1.4,0.75,10.9488,28.6644,0.0343,3810.8122,4.5729
2917,600830,香溢融通,1.39,4.83,16.8526,29.648000000000003,0.0652,613.6371,1.3506
2918,002269,美邦服饰,1.39,0.72,45.7502,40.1395,0.0159,5546.8791,2.2077
2919,002023,海特高新,1.39,13.52,40.6665,48.6083,0.0642,359.4959,0.475
2920,601700,风范股份,1.38,2.21,9.7807,39.9936,0.0352,1803.8775,1.5917
2921,300680,隆盛科技,1.38,6.12,29.2828,7.272,0.0978,118.6973,1.5972
2922,300337,银邦股份,1.38,1.46,10.1699,21.4384,0.026000000000000002,1460.9601,1.7774
2923,002638,勤上股份,1.37,7.52,26.2279,72.2179,0.0475,960.1897,0.6322
2924,002389,航天彩虹,1.37,5.51,25.5637,83.0032,0.0877,1503.8747,1.5896
2925,600718,东软集团,1.37,2.92,35.0688,124.5369,0.1002,4254.9327,3.424
2926,000948,南天信息,1.36,1.16,19.7263,19.9589,0.0809,1707.4419,6.9237
2927,002278,神开股份,1.35,3.25,32.1433,14.7438,0.0405,452.5443,1.2435
2928,601375,中原证券,1.35,10.69,17.2339,135.8397,0.0351,1269.681,0.3281
2929,300162,雷曼股份,1.34,2.77,22.5707,14.6019,0.0417,526.4627,1.5062
2930,600960,渤海汽车,1.34,2.69,15.8157,68.4135,0.0719,2536.5009,2.6685
2931,002691,冀凯股份,1.34,4.29,34.0309,11.7309,0.0345,273.1272,0.8033
2932,600175,美都能源,1.33,3.05,11.93,145.4457,0.0406,4758.1725,1.3304
2933,600616,金枫酒业,1.32,4.63,42.6886,26.9481,0.0523,581.0957,1.1291
2934,000838,财信发展,1.32,2.73,23.2414,23.329,0.0211,853.015,0.7751
2935,600108,亚盛集团,1.32,4.43,24.6753,62.6569,0.0321,1413.8922,0.7262
2936,600428,中远海特,1.32,2.34,14.587,129.0481,0.0601,5512.7317,2.568
2937,601226,华电重工,1.32,1.1,10.2104,46.9221,0.0406,4264.693,3.6923
2938,002197,证通电子,1.31,3.75,29.3525,36.4012,0.0706,970.1086,1.8831
2939,002172,澳洋健康,1.31,0.66,7.9553,24.9466,0.0321,3775.3804,4.8621
2940,002197,证通电子,1.31,3.75,29.3525,36.4012,0.0706,970.1086,1.8831
2941,000701,厦门信达,1.3,0.14,2.3362,62.2068,0.1529,44179.5387,108.6525
2942,002473,*ST圣莱,1.3,3.33,20.5348,3.7393,0.0233,112.0277,0.7001
2943,600861,北京城乡,1.3,2.2,29.5867,30.4657,0.0961,1382.7834,4.3647
2944,002291,星期六,1.3,1.73,54.6508,19.7309,0.0494,1138.7642,2.8546
2945,000521,长虹美菱,1.3,0.49,17.2505,65.6385,0.0628,13248.6197,12.6829
2946,600320,振华重工,1.3,1.31,18.2309,194.9299,0.037000000000000005,14789.0076,2.8071
2947,002554,惠博普,1.29,2.5,23.6673,29.0183,0.027000000000000003,1159.2122,1.0825
2948,601179,中国西电,1.29,3.04,25.0851,251.2895,0.049,8261.4849,1.6117
2949,002261,拓维信息,1.28,6.22,54.4795,50.135,0.0455,805.1038,0.7314
2950,002292,奥飞娱乐,1.28,3.4,47.0558,72.5977,0.0534,2129.3133,1.5689
2951,603032,德新交运,1.28,5.42,29.6709,5.5374,0.0346,102.1468,0.6383
2952,300110,华仁药业,1.28,2.76,57.7592,27.8534,0.0235,1006.6899,0.8515
2953,600221,海航控股,1.27,1.39,12.5701,728.977,0.0433,52355.361,3.1152
2954,002816,和科达,1.26,2.96,31.3585,6.6702,0.0667,225.2013,2.252
2955,600495,晋西车轴,1.26,4.36,18.8107,39.8315,0.0329,911.7016,0.7546
2956,000159,国际实业,1.26,5.58,19.9908,26.8339,0.0557,480.7438,0.9991
2957,002347,泰尔股份,1.26,2.74,28.1777,14.5332,0.0323,529.3456,1.178
2958,002284,亚太股份,1.25,1.21,13.8095,35.3428,0.0479,2909.8435,3.9451
2959,600662,强生控股,1.25,1.35,12.1834,40.4554,0.0384,2988.3548,2.8369
2960,002220,天宝食品,1.24,4.52,16.8198,34.6735,0.0452,766.9109,1.0005
2961,002096,南岭民爆,1.24,1.59,27.4976,24.8774,0.067,1562.2772,4.2077
2962,300011,鼎汉技术,1.24,3.45,31.6667,31.2418,0.0559,905.3998,1.6206
2963,000957,中通客车,1.24,0.99,15.5437,33.6887,0.0568,3398.7126,5.7323
2964,600561,江西长运,1.23,0.87,8.868,17.4905,0.0737,1997.3249,8.4252
2965,600992,贵绳股份,1.23,1.1,12.2627,17.0338,0.0695,1541.7606,6.2905
2966,002151,北斗星通,1.22,2.45,27.836,53.6139,0.1044,2184.0619,4.2554
2967,000018,神州长城,1.22,1.12,12.7656,25.4826,0.015,2259.0552,1.3302
2968,300092,科新机电,1.22,1.88,18.4759,6.7164,0.0286,355.582,1.5159
2969,000677,恒天海龙,1.22,0.66,11.5253,3.3857,0.0039,510.3925,0.5907
2970,300187,永清环保,1.22,2.63,19.8878,19.8609,0.0306,753.1478,1.1618
2971,600189,吉林森工,1.2,3.38,39.4936,35.4213,0.0494,1045.7806,1.4588
2972,601208,东材科技,1.19,2.21,17.1883,27.7753,0.0443,1251.3381,1.9969999999999999
2973,601901,方正证券,1.19,12.25,17.3659,454.5645,0.0552,3708.2241,0.4504
2974,002580,圣阳股份,1.19,1.08,15.7088,14.1498,0.0399,1306.7999,3.6909
2975,600255,梦舟股份,1.19,0.97,8.5903,41.885,0.0236,4296.1738,2.4277
2976,600858,银座股份,1.18,0.37,19.2602,36.101,0.0694,9645.8588,18.5473
2977,000632,三木集团,1.18,0.29,9.2187,15.2984,0.0328,5237.541,11.2509
2978,603963,大理药业,1.17,1.76,80.191,5.4063,0.0415,306.9432,2.3611
2979,603003,龙宇燃油,1.16,0.36,0.8281,46.8377,0.1061,12901.3673,29.2472
2980,300479,神思电子,1.16,2.31,36.9553,6.3671,0.0386,274.7813,1.666
2981,600355,精伦电子,1.16,1.4,26.1126,4.1494,0.0084,295.1481,0.5997
2982,600766,园城黄金,1.15,9.06,89.5116,0.6407,0.0028,7.0653,0.0315
2983,002621,三垒股份,1.13,8.44,44.3077,13.3944,0.0385,158.5655,0.4561
2984,000923,河北宣工,1.12,2.03,63.4123,71.9303,0.1101,3533.5959999999995,5.4135
2985,300050,世纪鼎利,1.12,4.79,39.8706,31.8385,0.0572,663.4397,1.1933
2986,000807,云铝股份,1.12,0.69,11.2334,110.5158,0.0423,15903.6264,6.1007
2987,000523,广州浪奇,1.11,0.23,5.1986,21.0233,0.0335,8811.3186,14.0412
2988,300022,吉峰科技,1.11,0.1,13.8114,2.2967,0.006,2239.7228,5.8902
2989,300436,广生堂,1.1,2.11,84.0936,6.0334,0.0427,285.6163,2.0226
2990,002906,华阳集团,1.1,1.52,19.8152,37.7618,0.0798,2482.7567,5.2478
2991,000570,苏常柴A,1.1,1.43,13.3516,23.3094,0.0415,1619.3664,2.8846
2992,300158,振东制药,1.1,2.58,64.1185,61.5583,0.0592,2382.2248,2.2928
2993,600731,湖南海利,1.1,1.07,22.7499,11.3211,0.0318,1052.3509,2.9625
2994,300405,科隆股份,1.09,1.18,15.7264,10.4711,0.0688,881.3599,5.7982
2995,002486,嘉麟杰,1.08,1.66,18.8573,10.3671,0.0124,624.3424,0.7504
2996,300419,浩丰科技,1.07,4.93,22.9458,16.1553,0.0439,327.0558,0.8893
2997,000851,高鸿股份,1.07,0.44,5.6308,35.7332,0.0393,8081.9915,8.9045
2998,000534,万泽股份,1.07,41.14,59.7561,16.0655,0.0326,39.0498,0.0794
2999,600579,天华院,1.05,2.74,22.4241,12.3157,0.0299,448.5621,1.0923
3000,002459,天业通联,1.05,5.5,18.0285,13.4415,0.0345,244.285,0.6284
3001,600410,华胜天成,1.03,1.36,17.5183,51.1915,0.0464,3763.2767,3.4139
3002,300364,中文在线,1.03,5.43,50.2804,38.5735,0.0499,709.9303,0.9196
3003,603318,派思股份,1.03,3.23,31.0829,10.7159,0.0265,330.7813,0.8201
3004,300730,科创信息,1.02,2.31,33.5582,3.8386,0.0242,166.0361,1.0508
3005,002105,信隆健康,1.01,0.49,12.802999999999999,5.1949,0.013999999999999999,1055.0114,2.8629
3006,600825,新华传媒,1.01,3.16,36.3414,26.7447,0.0255,844.2012,0.8079
3007,300290,荣科科技,1.0,2.39,32.8647,8.8624,0.0261,370.624,1.0946
3008,300005,探路者,0.99,2.03,30.3218,25.3016,0.0283,1241.853,1.3933
3009,600509,天富能源,0.99,1.84,20.921999999999997,64.6698,0.0561,3497.1866,3.0372
3010,000801,四川九洲,0.98,0.92,16.7388,23.0071,0.0224,2498.2168,2.4425
3011,601127,小康股份,0.98,0.34,23.7799,49.4908,0.0526,14257.6221,15.1701
3012,000061,农产品,0.98,2.78,39.4219,47.2341,0.0278,1698.8176,1.001
3013,600531,豫光金铅,0.98,0.22,3.9085,31.2955,0.0287,13662.2365,12.5313
3014,600503,华丽家族,0.98,13.38,37.196,36.0387,0.0224,269.3279,0.168
3015,601608,中信重工,0.98,1.98,24.623,70.7607,0.0163,3573.6159,0.8235
3016,002502,骅威文化,0.97,25.86,79.676,33.436,0.0388,129.2951,0.1503
3017,600203,福日电子,0.97,0.26,5.4025,19.7755,0.0433,7330.6104,16.0601
3018,600604,市北高新,0.97,14.14,40.8809,57.2758,0.0305,404.9346,0.2161
3019,300129,泰胜风能,0.96,2.59,18.7721,21.4646,0.0298,826.4781,1.1492
3020,000802,北京文化,0.96,13.09,49.858000000000004,46.2591,0.0639,353.1374,0.4883
3021,000626,远大控股,0.95,0.05,0.8938,24.497,0.0409,48089.0142,80.3311
3022,300588,熙菱信息,0.95,0.69,21.1384,3.5380000000000003,0.0221,509.4043,3.1837
3023,300540,深冷股份,0.95,3.03,25.0477,6.2343,0.0501,205.7524,1.6538
3024,300483,沃施股份,0.95,2.09,21.2513,3.8376,0.0623,183.2103,2.9789999999999996
3025,000750,国海证券,0.94,8.61,14.2772,128.101,0.0303,1486.9901,0.3527
3026,601555,东吴证券,0.94,7.62,10.3182,191.9939,0.0639,2518.7788,0.8395
3027,601106,中国一重,0.94,1.52,17.0513,102.8729,0.015,6763.9285,0.9863
3028,300157,恒泰艾普,0.94,2.96,21.7473,32.0389,0.0449,1082.129,1.5181
3029,601718,际华集团,0.93,1.03,9.1802,170.3426,0.0387,16520.659,3.7618
3030,002500,山西证券,0.93,2.66,3.1865,116.0471,0.040999999999999995,4350.7871,1.538
3031,002011,盾安环境,0.93,0.61,14.7354,41.3767,0.0451,6759.3077,7.3694
3032,002264,新华都,0.92,0.3,22.5195,15.4924,0.0223,5034.0774,7.2742
3033,603616,韩建河山,0.92,1.25,20.8421,7.2737,0.0247,581.5413,1.9823
3034,300191,潜能恒信,0.91,11.97,36.5207,10.674000000000001,0.0333,89.1142,0.2784
3035,002671,龙泉股份,0.9,2.57,41.2174,19.1691,0.0405,742.9907,1.5726
3036,002451,摩恩电气,0.9,1.36,20.6353,5.9789,0.0136,437.0003,0.9949
3037,300332,天壕环境,0.9,2.51,19.2652,31.0787,0.0353,1234.1432,1.4021
3038,002655,共达电声,0.89,0.7,25.6551,4.2392,0.0117,598.1069,1.6614
3039,300675,建科院,0.89,1.5,31.1996,3.6717,0.025,244.2356,1.6652
3040,603189,网达软件,0.89,5.88,45.9913,7.1388,0.0323,121.3709,0.5496
3041,002660,茂硕电源,0.88,0.74,18.374000000000002,7.275,0.0265,974.7877,3.5533
3042,600855,航天长峰,0.87,1.1,21.3967,9.9696,0.0283,901.2049,2.56
3043,300225,金力泰,0.87,1.38,18.9844,7.6401,0.0162,553.5021,1.1768
3044,603315,福鞍股份,0.86,3.51,17.1182,8.5435,0.0388,242.8263,1.104
3045,300048,合康新能,0.85,2.16,28.6501,21.2536,0.0188,983.296,0.8712
3046,000506,中润资源,0.85,2.94,9.279,8.8913,0.0095,302.0918,0.3251
3047,000905,厦门港务,0.84,0.23,3.6791,22.7718,0.0428,9812.9427,18.4801
3048,300645,正元智慧,0.84,1.61,40.9744,4.5183,0.0677,279.6368,4.1945
3049,002201,九鼎新材,0.83,1.0,23.4316,7.4363,0.0223,736.345,2.2147
3050,002160,常铝股份,0.83,0.92,15.0607,27.1448,0.0374,2945.4334,4.0667
3051,002427,*ST尤夫,0.82,0.51,22.9346,15.0428,0.0377,2924.4759999999997,7.345
3052,600733,北汽蓝谷,0.81,1.35,11.2319,132.5089,0.0394,9787.1618,2.9168
3053,002336,人人乐,0.81,0.2,25.5579,12.8634,0.0321,6251.078,15.6276
3054,600868,梅雁吉祥,0.8,10.76,36.5503,18.3246,0.0096,170.158,0.0896
3055,002505,大康农业,0.79,0.36,7.0734,42.324,0.0077,11506.7911,2.0977
3056,600571,信雅达,0.78,1.12,53.1156,9.2854,0.0211,824.0305,1.8741
3057,600962,国投中鲁,0.78,1.11,22.7595,6.5742,0.025,589.7122,2.249
3058,002515,金字火腿,0.77,3.5,47.8843,11.4081,0.0116,325.8978,0.3331
3059,000613,大东海A,0.76,2.7,60.4434,0.5951,0.0016,21.9738,0.0603
3060,000613,大东海A,0.76,2.7,60.4434,0.5951,0.0016,21.9738,0.0603
3061,300491,通合科技,0.75,2.94,35.3029,3.2427,0.0223,110.0734,0.7583
3062,603555,贵人鸟,0.73,0.69,30.0109,16.0591,0.0255,2302.0115,3.6621
3063,600695,绿庭投资,0.73,15.11,82.3943,4.8702,0.0068,32.229,0.0453
3064,603777,来伊份,0.72,0.47,44.4449,13.4078,0.0392,2846.6344,8.3428
3065,002374,丽鹏股份,0.71,2.37,13.6831,23.0078,0.0262,969.2455,1.1046
3066,600881,亚泰集团,0.71,1.05,29.5959,105.2544,0.0323,9965.9633,3.0674
3067,300354,东华测试,0.71,2.97,58.0987,2.4818,0.0179,83.3696,0.6027
3068,002592,八菱科技,0.69,2.53,11.2956,13.2753,0.0468,522.8788,1.8454
3069,600787,中储股份,0.69,0.26,3.358,73.64399999999999,0.0334,27413.6342,12.4618
3070,601177,杭齿前进,0.68,0.9,25.105,11.1311,0.0278,1232.6828,3.0812
3071,002181,粤传媒,0.68,4.72,30.7775,27.1076,0.0233,574.1865,0.4945
3072,600069,银鸽投资,0.68,0.67,8.3056,14.4778,0.0089,2151.4276,1.3249
3073,600321,*ST正源,0.68,1.21,7.9656,18.2871,0.0121,1503.3097,0.9952
3074,300508,维宏股份,0.67,1.95,63.68600000000001,3.3916,0.0373,173.2519,1.9057
3075,603958,哈森股份,0.67,0.74,53.1228,7.3392,0.0333,986.4815,4.4859
3076,002379,宏创控股,0.66,0.76,3.3115,8.314,0.0089,1092.3611,1.1791
3077,002575,群兴玩具,0.66,43.92,16.2313,5.9364,0.01,13.5154,0.0229
3078,000158,常山北明,0.66,0.71,9.9407,39.7204,0.024,5552.0668,3.359
3079,002305,南国置业,0.66,1.67,10.5332,29.7124,0.0171,1770.9576,1.0211
3080,600192,长城电工,0.65,0.95,22.2892,12.9232,0.0292,1353.4215,3.0637
3081,002342,巨力索具,0.64,1.23,17.3653,15.5773,0.0162,1259.6685,1.3121
3082,002309,中利集团,0.64,0.49,17.0378,58.3588,0.0669,11741.4025,13.4681
3083,600880,博瑞传播,0.64,5.51,30.0924,23.3975,0.0214,424.164,0.3879
