code,name,roe,net_profit_ratio,net_profits,eps,cf_sales,rateofreturn,cashflowratio
600676,交运股份,3.42,4.34,199.5663,0.19399999999999998,,0.0022,
600677,航天通信,2.53,1.51,83.805,0.1606,,0.0022,
600678,四川金顶,33.92,9.95,16.4685,0.0471,,0.0022,
600679,上海凤凰,1.42,5.4,19.1135,0.0475,,0.0022,
600680,*ST上普,-29.08,-61.7,-82.2356,-0.2151,,0.0022,
600681,百川能源,12.65,22.01,502.3223,0.4869,,0.0022,
600682,南京新百,-23.9,-18.66,-1593.2412,-1.4328,,0.0022,
600683,京投发展,5.48,6.13,127.8009,0.1725,,0.0022,
600684,珠江实业,7.58,8.07,237.8921,0.2787,,0.0022,
600685,中船防务,-2.6,-3.58,-294.9821,-0.2086,,0.0022,
600686,金龙汽车,1.97,0.87,79.1901,0.1305,,0.0022,
600687,刚泰控股,1.75,1.99,108.1071,0.0726,,0.0022,
600688,上海石化,12.32,6.75,3524.131,0.3255,,0.0022,
600689,上海三毛,0.35,0.24,1.6116,0.008,,0.0022,
600690,青岛海尔,13.77,5.48,4858.7955,0.7968,,0.0022,
600691,阳煤化工,2.62,1.11,103.2304,0.0587,,0.0022,
600692,亚通股份,3.25,6.33,23.4586,0.0666,,0.0022,
600694,大商股份,7.95,4.71,612.6625,2.0858,,0.0022,
600695,绿庭投资,-0.85,-26.3,-5.5237,-0.0077,,0.0022,
600696,ST岩石,4.71,20.64,13.6881,0.0401,,0.0022,
600697,欧亚集团,4.18,1.68,128.0694,0.805,,0.0022,
600698,湖南天雁,-0.58,-1.18,-3.3601,-0.0034,,0.0022,
600699,均胜电子,5.56,3.62,821.153,0.865,,0.0022,
600701,*ST工新,-5.76,-27.73,-231.5017,-0.2237,,0.0022,
600702,舍得酒业,6.25,16.28,165.8492,0.4916,,0.0022,
600703,三安光电,8.99,44.4,1852.9212,0.4543,,0.0022,
600704,物产中大,5.77,0.95,1249.4871,0.2901,,0.0022,
600705,中航资本,6.57,48.42,1573.5974,0.1753,,0.0022,
600706,曲江文旅,6.99,11.38,71.3894,0.3976,,0.0022,
600707,彩虹股份,-0.65,-46.28,-133.7646,-0.0372,,0.0022,
600708,光明地产,7.67,12.97,834.9314,0.3746,,0.0022,
600710,苏美达,4.96,0.51,205.4296,0.1572,,0.0022,
600711,盛屯矿业,6.04,2.77,377.55199999999996,0.2251,,0.0022,
600712,南宁百货,-0.72,-0.68,-7.632000000000001,-0.013999999999999999,,0.0022,
600713,南京医药,3.65,0.93,138.7978,0.1332,,0.0022,
600714,金瑞矿业,1.19,12.14,7.2517,0.0251,,0.0022,
600715,文投控股,0.1,0.86,7.2039,0.0038,,0.0022,
600716,凤凰股份,-0.27,-1.65,-12.2225,-0.013000000000000001,,0.0022,
600717,天津港,2.84,7.54,447.2931,0.267,,0.0022,
600718,东软集团,1.25,4.09,113.9739,0.0917,,0.0022,
600719,大连热电,1.55,2.37,11.4915,0.0284,,0.0022,
600720,祁连山,3.97,9.34,219.475,0.2827,,0.0022,
600721,百花村,3.01,24.29,53.4622,0.1335,,0.0022,
600722,金牛化工,2.06,4.21,19.3664,0.0284,,0.0022,
600722,金牛化工,2.06,4.21,19.3664,0.0284,,0.0022,
600723,首商股份,5.48,4.11,210.1837,0.3192,,0.0022,
600724,宁波富达,11.42,9.14,221.0893,0.1529,,0.0022,
600725,ST云维,5.08,2.69,14.7656,0.0119,,0.0022,
600726,华电能源,-2.02,-0.89,-45.9408,-0.0233,,0.0022,
600727,鲁北化工,4.26,17.06,51.7344,0.1473,,0.0022,
600728,佳都科技,2.13,3.96,68.73899999999999,0.0424,,0.0022,
600729,重庆百货,12.77,3.85,695.7657,1.7114,,0.0022,
600730,中国高科,-0.28,-11.25,-5.651,-0.0096,,0.0022,
600731,湖南海利,1.6,2.64,16.6101,0.0467,,0.0022,
600732,ST新梅,-1.34,-28.94,-5.9911,-0.0134,,0.0022,
600733,北汽蓝谷,-3.77,-1609.69,-6.9964,-0.0354,,0.0022,
600734,实达集团,3.31,3.55,98.5919,0.1581,,0.0022,
600735,新华锦,4.06,5.1,34.2131,0.0909,,0.0022,
600736,苏州高新,4.08,17.02,324.8244,0.2719,,0.0022,
600737,中粮糖业,6.95,5.41,509.4367,0.2482,,0.0022,
600738,兰州民百,3.9,9.76,71.3637,0.0911,,0.0022,
600739,辽宁成大,2.26,4.97,454.0843,0.2968,,0.0022,
600740,山西焦化,8.98,23.46,823.2517,0.5748,,0.0022,
600741,华域汽车,11.3,5.84,4773.8489,1.5141,,0.0022,
600742,一汽富维,5.6,3.96,258.1154,0.5084,,0.0022,
600743,华远地产,0.83,4.44,59.5747,0.0253,,0.0022,
600744,华银电力,-0.62,-0.42,-18.529,-0.0104,,0.0022,
600745,闻泰科技,-5.28,-3.26,-177.3089,-0.2782,,0.0022,
600746,江苏索普,-0.58,-0.99,-2.7001,-0.0088,,0.0022,
600747,ST大控,-0.72,-1.87,-14.3773,-0.0098,,0.0022,
600748,上实发展,2.74,7.35,277.3277,0.1503,,0.0022,
600749,*ST藏旅,-1.56,-21.16,-15.9021,-0.07,,0.0022,
600750,江中药业,7.59,25.5,228.3616,0.5437,,0.0022,
600751,海航科技,0.0,0.0,-0.83,-0.0002,,0.0022,
600753,东方银星,2.57,0.38,4.2682,0.0333,,0.0022,
600754,锦江股份,4.11,7.25,503.4088,0.5255,,0.0022,
600755,厦门国贸,4.78,1.3,1142.6701,0.6291,,0.0022,
600756,浪潮软件,1.33,7.28,28.5371,0.08800000000000001,,0.0022,
600757,长江传媒,7.52,9.24,484.2744,0.39899999999999997,,0.0022,
600758,红阳能源,0.87,1.28,47.2959,0.0355,,0.0022,
600759,洲际油气,1.09,3.07,57.0629,0.0252,,0.0022,
600760,中航沈飞,1.38,1.59,99.7474,0.0713,,0.0022,
600761,安徽合力,7.57,6.77,341.217,0.4609,,0.0022,
600763,通策医疗,12.06,19.67,134.8616,0.4206,,0.0022,
600764,中国海防,1.52,12.57,15.7772,0.0398,,0.0022,
600765,中航重机,1.75,2.67,68.5062,0.08800000000000001,,0.0022,
600766,园城黄金,1.55,15.26,0.8549,0.0038,,0.0022,
600767,ST运盛,-5.63,-21.2,-14.1936,-0.0416,,0.0022,
600768,宁波富邦,-2.36,-0.85,-3.1153,-0.0232,,0.0022,
600769,祥龙电业,3.29,8.68,1.6046,0.0042,,0.0022,
600770,综艺股份,2.01,28.12,70.6083,0.0543,,0.0022,
600771,广誉远,7.0,22.02,144.249,0.4085,,0.0022,
600773,西藏城投,1.5,8.35,48.8706,0.0596,,0.0022,
600773,西藏城投,1.5,8.35,48.8706,0.0596,,0.0022,
600774,汉商集团,1.75,1.89,10.3351,0.0455,,0.0022,
600775,南京熊猫,1.52,2.55,51.0195,0.0558,,0.0022,
600776,东方通信,1.87,5.32,56.3004,0.0448,,0.0022,
600777,新潮能源,1.72,11.23,241.2031,0.0354,,0.0022,
600778,*ST友好,7.78,2.1,60.1637,0.1931,,0.0022,
600779,水井坊,17.31,20.01,267.4546,0.5474,,0.0022,
600780,通宝能源,2.48,4.32,122.6548,0.1069,,0.0022,
600781,辅仁药业,9.06,14.49,450.5776,0.7184,,0.0022,
600782,新钢股份,14.18,8.56,2158.7601,0.6769,,0.0022,
600783,鲁信创投,6.38,242.12,237.7294,0.3193,,0.0022,
600784,鲁银投资,4.84,9.75,72.9892,0.1284,,0.0022,
600785,新华百货,6.51,3.5,138.5655,0.6141,,0.0022,
600787,中储股份,0.74,0.56,78.8395,0.0358,,0.0022,
600789,鲁抗医药,4.19,7.79,122.9791,0.1816,,0.0022,
600790,轻纺城,4.48,48.55,227.4365,0.1551,,0.0022,
600791,京能置业,0.47,1.76,7.6612,0.0169,,0.0022,
600792,云煤能源,0.13,0.16,3.9738,0.004,,0.0022,
600793,宜宾纸业,59.91,31.28,217.7892,2.0682,,0.0022,
600794,保税科技,1.51,3.0,27.3434,0.0225,,0.0022,
600795,国电电力,3.62,6.01,1874.3844,0.0953,,0.0022,
600796,钱江生化,-1.02,-2.75,-6.3201,-0.0209,,0.0022,
600797,浙大网新,2.06,6.11,92.802,0.0878,,0.0022,
600798,宁波海运,2.96,8.61,84.8849,0.0823,,0.0022,
600800,天津磁卡,-102.72,-37.9,-29.5786,-0.0483,,0.0022,
600801,华新水泥,15.26,17.4,2067.9179,1.3808,,0.0022,
600802,福建水泥,29.45,17.78,225.1864,0.5896,,0.0022,
600803,新奥股份,8.87,10.62,706.0585,0.5743,,0.0022,
600804,鹏博士,3.38,7.1,250.2919,0.1747,,0.0022,
600804,鹏博士,3.38,7.1,250.2919,0.1747,,0.0022,
600805,悦达投资,1.62,9.98,100.1802,0.1177,,0.0022,
600807,*ST天业,-60.61,-95.8,-638.7164,-0.722,,0.0022,
600808,马钢股份,13.16,8.55,3428.5189,0.4452,,0.0022,
600809,山西汾酒,16.56,18.58,937.1554,1.0823,,0.0022,
600810,神马股份,13.04,6.62,379.3395,0.8576,,0.0022,
600811,东方集团,2.57,12.28,525.3848,0.1414,,0.0022,
600812,华北制药,1.15,1.3,61.7888,0.0378,,0.0022,
600814,杭州解百,4.78,3.86,113.4372,0.1586,,0.0022,
600815,厦工股份,-10.75,-3.1,-53.0922,-0.0553,,0.0022,
600816,安信信托,7.25,66.84,1078.5056,0.1971,,0.0022,
600817,ST宏盛,0.22,1.59,0.2217,0.0013,,0.0022,
600818,中路股份,1.79,4.66,11.287,0.0351,,0.0022,
600819,耀皮玻璃,1.99,3.41,60.9735,0.0652,,0.0022,
600820,隧道股份,4.31,5.95,838.3652,0.2666,,0.0022,
600821,津劝业,-17.19,-83.8,-75.368,-0.18100000000000002,,0.0022,
600822,上海物贸,5.24,0.91,30.8572,0.0622,,0.0022,
600823,世茂股份,6.17,11.87,1442.1571,0.3844,,0.0022,
600824,益民集团,4.31,11.47,94.7065,0.0898,,0.0022,
600825,新华传媒,0.83,3.6,22.0742,0.0211,,0.0022,
600826,兰生股份,0.48,0.97,15.0466,0.0357,,0.0022,
600827,百联股份,3.67,2.37,590.8286,0.3311,,0.0022,
600828,茂业商业,10.4,8.87,538.2705,0.3107,,0.0022,
600829,人民同泰,9.21,3.88,134.2148,0.2314,,0.0022,
600830,香溢融通,0.26,1.26,5.5753,0.0122,,0.0022,
600831,广电网络,3.7,7.34,112.7514,0.1863,,0.0022,
600833,第一医药,3.29,3.58,21.1986,0.095,,0.0022,
600834,申通地铁,1.2,4.85,17.8533,0.0373,,0.0022,
600835,上海机电,6.36,6.34,653.5834,0.639,,0.0022,
600836,界龙实业,1.15,1.39,10.2783,0.0155,,0.0022,
600837,海通证券,2.59,27.69,3030.9264,0.2635,,0.0022,
600838,上海九百,4.2,138.45,49.7116,0.124,,0.0022,
600839,四川长虹,1.29,0.43,168.8368,0.0365,,0.0022,
600841,上柴股份,2.22,3.7,81.7098,0.0942,,0.0022,
600843,上工申贝,4.52,6.7,100.1613,0.1825,,0.0022,
600844,丹化科技,-1.8,-6.16,-37.6513,-0.037000000000000005,,0.0022,
600845,宝信软件,4.88,12.24,295.5003,0.3414,,0.0022,
600846,同济科技,5.57,7.56,117.205,0.1875,,0.0022,
600847,万里股份,0.36,0.95,2.512,0.0163,,0.0022,
600848,上海临港,2.39,24.37,156.1252,0.1394,,0.0022,
600850,华东电脑,7.77,5.31,170.4954,0.4032,,0.0022,
600851,海欣股份,2.34,16.15,78.9883,0.0654,,0.0022,
600853,龙建股份,1.48,0.85,21.1438,0.0328,,0.0022,
600854,春兰股份,5.48,22.46,112.6722,0.2169,,0.0022,
600855,航天长峰,-0.49,-1.04,-5.5565,-0.0157,,0.0022,
600856,中天能源,3.35,5.62,164.4231,0.1203,,0.0022,
600857,宁波中百,13.3,5.26,25.4937,0.1136,,0.0022,
600858,银座股份,2.31,1.05,71.1322,0.1367,,0.0022,
600859,王府井,7.24,5.72,755.9896,0.9738,,0.0022,
600860,京城股份,-5.12,-6.03,-28.6825,-0.0679,,0.0022,
600861,北京城乡,1.12,2.72,26.38,0.0832,,0.0022,
600862,中航高科,3.49,9.07,126.3049,0.0906,,0.0022,
600863,内蒙华电,2.73,4.61,292.6445,0.0503,,0.0022,
600864,哈投股份,-0.87,-16.23,-114.8612,-0.0544,,0.0022,
600865,百大集团,4.95,22.55,86.8663,0.2308,,0.0022,
600866,星湖科技,1.77,3.73,16.5558,0.0256,,0.0022,
600867,通化东宝,11.36,36.67,536.705,0.2613,,0.0022,
600868,梅雁吉祥,0.29,7.17,6.7661,0.0035,,0.0022,
600869,智慧能源,4.09,2.71,221.8998,0.0999,,0.0022,
600870,*ST厦华,,-33.5,-6.4862,-0.0123,,0.0022,
600871,*ST油服,6.52,1.69,400.949,0.0211,,0.0022,
600872,中炬高新,10.15,15.59,338.9717,0.4255,,0.0022,
600873,梅花生物,5.49,7.46,469.6401,0.151,,0.0022,
600874,创业环保,5.05,25.5,282.565,0.1979,,0.0022,
600875,东方电气,1.88,3.19,514.2988,0.1663,,0.0022,
600876,洛阳玻璃,1.74,3.12,21.9777,0.0392,,0.0022,
600877,ST嘉陵,,-79.65,-160.2243,-0.2331,,0.0022,
600879,航天电子,1.92,3.68,223.77200000000002,0.0822,,0.0022,
600880,博瑞传播,0.49,5.74,17.8934,0.0163,,0.0022,
600881,亚泰集团,0.53,1.23,79.5365,0.0244,,0.0022,
600881,亚泰集团,0.53,1.23,79.5365,0.0244,,0.0022,
600882,广泽股份,-0.75,-1.95,-9.0651,-0.022000000000000002,,0.0022,
600883,博闻科技,1.08,35.16,7.135,0.0302,,0.0022,
600884,杉杉股份,4.46,10.85,465.6094,0.4146,,0.0022,
600885,宏发股份,8.96,10.94,367.3178,0.4932,,0.0022,
600886,国投电力,4.75,8.82,1570.5069,0.2314,,0.0022,
600887,伊利股份,14.05,8.7,3445.8309,0.5668,,0.0022,
600888,新疆众和,2.93,4.44,102.1656,0.1225,,0.0022,
600889,南京化纤,-3.88,-10.2,-56.401,-0.1539,,0.0022,
600890,中房股份,-7.64,-6072.71,-20.8819,-0.036000000000000004,,0.0022,
600891,秋林集团,1.44,1.01,44.283,0.0717,,0.0022,
600892,大晟文化,0.42,8.41,8.4658,0.0151,,0.0022,
600893,航发动力,1.39,4.32,359.9125,0.1599,,0.0022,
600894,广日股份,2.06,5.71,141.6829,0.1647,,0.0022,
600895,张江高科,4.05,81.04,359.1208,0.2318,,0.0022,
600896,*ST海投,2.94,226.66,50.7352,0.0583,,0.0022,
600897,厦门空港,7.49,28.68,251.0882,0.8431,,0.0022,
600898,国美通讯,-10.96,-3.03,-44.8778,-0.1777,,0.0022,
600900,长江电力,6.65,44.36,8522.4241,0.3873,,0.0022,
600901,江苏租赁,6.17,54.28,642.6112,0.2151,,0.0022,
600903,贵州燃气,5.12,7.25,119.6027,0.1471,,0.0022,
600908,无锡银行,5.64,36.57,578.535,0.313,,0.0022,
600909,华安证券,2.0,30.23,244.9694,0.0676,,0.0022,
600917,重庆燃气,5.05,6.32,190.9429,0.1227,,0.0022,
600919,江苏银行,5.89,39.79,6851.701999999999,0.5935,,0.0022,
600926,杭州银行,5.55,36.28,3018.384,0.8236,,0.0022,
600929,湖南盐业,3.7,7.74,86.4856,0.0942,,0.0022,
600933,爱柯迪,6.53,18.84,233.227,0.2758,,0.0022,
600936,广西广电,2.25,7.54,82.4369,0.0493,,0.0022,
600939,重庆建工,2.76,0.84,185.8402,0.1024,,0.0022,
600958,东方证券,1.39,16.72,715.5889,0.1023,,0.0022,
600959,江苏有线,2.5,8.77,342.9807,0.0882,,0.0022,
600960,渤海汽车,1.7,5.28,77.1208,0.0811,,0.0022,
600961,株冶集团,-385.66,-21.39,-1359.8598,-2.5781,,0.0022,
600962,国投中鲁,0.79,1.67,6.6542,0.0253,,0.0022,
600963,岳阳林纸,3.64,8.69,295.5244,0.2114,,0.0022,
600965,福成股份,4.53,12.14,85.43,0.1043,,0.0022,
600966,博汇纸业,7.65,9.42,411.462,0.3077,,0.0022,
600967,内蒙一机,3.49,5.68,288.9061,0.1709,,0.0022,
600969,郴电国际,1.3,3.36,44.9302,0.1214,,0.0022,
600970,中材国际,8.19,6.42,647.5949,0.3691,,0.0022,
600971,恒源煤电,6.38,14.38,452.6616,0.4526,,0.0022,
600973,宝胜股份,2.23,0.53,81.7168,0.0668,,0.0022,
600975,新五丰,-5.18,-7.51,-56.0937,-0.0859,,0.0022,
600976,健民集团,5.14,5.35,57.4925,0.3747,,0.0022,
600977,中国电影,6.43,14.43,666.7221,0.3571,,0.0022,
600978,宜华生活,4.57,10.6,377.89599999999996,0.2548,,0.0022,
600979,广安爱众,3.4,12.65,121.9819,0.1286,,0.0022,
600980,北矿科技,3.23,7.78,18.3286,0.1204,,0.0022,
600981,汇鸿集团,3.63,1.33,232.3639,0.1036,,0.0022,
600982,宁波热电,3.58,11.51,90.8428,0.1216,,0.0022,
600983,惠而浦,6.99,9.28,289.1309,0.3772,,0.0022,
600984,建设机械,1.8,6.43,59.2442,0.0715,,0.0022,
600985,淮北矿业,3.97,16.1,72.1684,0.2404,,0.0022,
600986,科达股份,6.06,5.55,383.6244,0.4051,,0.0022,
600987,航民股份,7.62,14.33,277.7969,0.4372,,0.0022,
600988,赤峰黄金,2.23,6.23,62.2551,0.0436,,0.0022,
600990,四创电子,-1.76,-3.15,-37.0318,-0.2326,,0.0022,
600992,贵绳股份,0.84,1.18,11.6467,0.0475,,0.0022,
600993,马应龙,4.67,9.57,102.6335,0.23800000000000002,,0.0022,
600995,文山电力,14.61,26.31,283.1338,0.5916,,0.0022,
600996,贵广网络,5.4,16.74,240.3235,0.2305,,0.0022,
600997,开滦股份,5.97,5.81,582.2767,0.3667,,0.0022,
600998,九州通,2.85,1.26,536.7428,0.2858,,0.0022,
600999,招商证券,2.3,37.74,1806.6170000000002,0.2696,,0.0022,
601000,唐山港,5.24,17.55,783.0172,0.1321,,0.0022,
601001,大同煤业,8.83,8.94,475.0417,0.2838,,0.0022,
601002,晋亿实业,2.44,3.86,60.0659,0.0757,,0.0022,
601003,柳钢股份,25.63,9.03,2040.5734,0.7962,,0.0022,
601005,重庆钢铁,4.35,6.86,761.96,0.0854,,0.0022,
601006,大秦铁路,8.13,22.0,8192.4011,0.551,,0.0022,
601007,金陵饭店,3.26,9.48,47.0729,0.1569,,0.0022,
601008,连云港,0.19,1.01,6.2573,0.0061,,0.0022,
601009,南京银行,8.32,44.29,5977.771,0.7047,,0.0022,
601010,文峰股份,3.7,4.73,163.9319,0.0887,,0.0022,
601011,宝泰隆,2.65,9.33,154.1484,0.0956,,0.0022,
601012,隆基股份,8.63,13.06,1306.9848,0.4681,,0.0022,
601015,陕西黑猫,1.91,2.31,104.9806,0.0837,,0.0022,
601016,节能风电,4.96,27.84,337.8557,0.0813,,0.0022,
601018,宁波港,4.22,14.38,1562.8220000000001,0.1186,,0.0022,
601019,山东出版,8.34,16.95,746.257,0.3575,,0.0022,
601020,华钰矿业,6.27,20.35,117.2878,0.223,,0.0022,
601021,春秋航空,5.82,11.47,726.7427,0.7926,,0.0022,
601028,玉龙股份,3.77,8.98,79.4524,0.1014,,0.0022,
601038,一拖股份,-2.83,-4.13,-144.9799,-0.147,,0.0022,
601058,赛轮轮胎,5.16,4.84,318.1863,0.1177,,0.0022,
601066,中信建投,3.55,32.16,1692.8623,0.2213,,0.0022,
601068,中铝国际,2.46,1.64,231.9311,0.087,,0.0022,
601069,西部黄金,-0.86,-3.51,-14.3859,-0.0226,,0.0022,
601086,国芳集团,4.8,5.6,83.0787,0.1247,,0.0022,
601088,中国神华,7.45,18.03,22977.0,1.1552,,0.0022,
601098,中南传媒,4.93,15.28,635.8578,0.354,,0.0022,
601099,太平洋,-0.91,-21.47,-105.3805,-0.0154,,0.0022,
601100,恒立液压,11.11,21.41,463.4609,0.5254,,0.0022,
601101,昊华能源,8.02,21.23,637.9744,0.5316,,0.0022,
601106,中国一重,0.42,0.85,46.0272,0.0067,,0.0022,
601107,四川成渝,4.57,23.1,653.703,0.2137,,0.0022,
601108,财通证券,2.9,32.21,584.5068,0.1628,,0.0022,
601111,中国国航,3.87,5.39,3468.5190000000002,0.2387,,0.0022,
601113,华鼎股份,2.31,5.2,128.9334,0.1157,,0.0022,
601116,三江购物,3.53,2.74,56.9358,0.1386,,0.0022,
601117,中国化学,3.74,3.18,1084.5032,0.2198,,0.0022,
601118,海南橡胶,-4.19,-17.36,-385.0942,-0.0899,,0.0022,
601126,四方股份,0.87,2.57,33.7271,0.0414,,0.0022,
601127,小康股份,4.95,2.26,236.7749,0.2604,,0.0022,
601128,常熟银行,6.1,25.88,711.132,0.3199,,0.0022,
601137,博威合金,4.8,5.81,163.1121,0.26,,0.0022,
601138,工业富联,8.96,3.42,5444.1,0.2764,,0.0022,
601139,深圳燃气,7.3,10.34,638.3947,0.2217,,0.0022,
601155,新城控股,11.76,16.1,2538.3285,1.1244,,0.0022,
601158,重庆水务,5.88,34.82,796.2713,0.1658,,0.0022,
601162,天风证券,2.03,17.2,231.9872,0.7364,,0.0022,
601163,三角轮胎,2.21,5.46,201.0666,0.2513,,0.0022,
601166,兴业银行,7.73,45.86,33657.0,1.5487,,0.0022,
601168,西部矿业,5.02,4.0,575.2223,0.2413,,0.0022,
601169,北京银行,6.51,43.31,11854.0,0.5606,,0.0022,
601177,杭齿前进,0.44,0.8,7.1467,0.0178,,0.0022,
601179,中国西电,1.31,4.44,254.4305,0.0496,,0.0022,
601186,中国铁建,5.0,2.59,8008.7,0.5897,,0.0022,
601188,龙江交通,3.97,50.03,161.7435,0.1229,,0.0022,
601198,东兴证券,2.93,39.17,575.8436,0.2087,,0.0022,
601199,江南水务,3.37,21.71,91.9414,0.0983,,0.0022,
601200,上海环境,4.97,23.0,279.4724,0.3978,,0.0022,
601208,东材科技,0.38,1.08,8.8133,0.013999999999999999,,0.0022,
601211,国泰君安,3.28,34.98,4009.0008,0.46,,0.0022,
601212,白银有色,-1.06,-0.43,-96.9984,-0.0139,,0.0022,
601216,君正集团,8.53,33.23,1446.1456,0.1713,,0.0022,
601218,吉鑫科技,-2.96,-14.49,-73.2247,-0.0738,,0.0022,
601222,林洋能源,4.07,24.58,396.6331,0.2246,,0.0022,
601225,陕西煤业,12.71,22.65,5944.1579,0.5944,,0.0022,
601226,华电重工,0.25,0.35,8.8581,0.0076,,0.0022,
601228,广州港,3.94,10.95,486.2657,0.0785,,0.0022,
601229,上海银行,6.13,47.45,9371.747,1.2006,,0.0022,
601231,环旭电子,4.54,3.06,392.1333,0.1802,,0.0022,
601233,桐昆股份,9.34,7.28,1360.8882,0.7469,,0.0022,
601238,广汽集团,9.41,18.83,6913.1027,0.6768,,0.0022,
601258,庞大集团,1.87,0.95,258.5631,0.0387,,0.0022,
601288,农业银行,7.39,37.8,115789.0,0.3497,,0.0022,
601311,骆驼股份,5.1,6.79,287.5959,0.3389,,0.0022,
601318,中国平安,11.25,10.86,58095.0,3.178,,0.0022,
601319,中国人保,6.75,3.59,9767.0,0.2302,,0.0022,
601326,秦港股份,5.28,20.84,732.0477,0.131,,0.0022,
601328,交通银行,6.14,40.02,40771.0,0.5137,,0.0022,
601330,绿色动力,6.12,33.52,168.0867,0.1447,,0.0022,
601333,广深铁路,2.27,6.86,654.0861,0.0923,,0.0022,
601336,新华保险,8.81,6.93,5799.0,1.8589,,0.0022,
601339,百隆东方,4.35,11.07,325.996,0.2173,,0.0022,
601360,三六零,7.95,25.51,1537.014,0.2272,,0.0022,
601366,利群股份,6.05,4.99,281.1236,0.3266,,0.0022,
601368,绿城水务,5.09,25.61,159.0047,0.21600000000000003,,0.0022,
601369,陕鼓动力,3.14,8.18,188.9748,0.1153,,0.0022,
601375,中原证券,1.45,16.84,145.7338,0.0376,,0.0022,
601377,兴业证券,2.08,20.74,686.5764,0.1025,,0.0022,
601388,怡球资源,3.22,2.51,81.9611,0.0404,,0.0022,
601390,中国中铁,5.81,3.03,9552.401,0.4181,,0.0022,
601398,工商银行,7.36,41.4,160442.0,0.4501,,0.0022,
601500,通用股份,2.64,3.61,68.3876,0.094,,0.0022,
601515,东风股份,8.67,21.96,357.7037,0.3216,,0.0022,
601518,吉林高速,3.48,32.15,117.4278,0.0869,,0.0022,
601519,大智慧,-2.13,-10.27,-28.5019,-0.0143,,0.0022,
601555,东吴证券,0.13,1.7,26.2537,0.0087,,0.0022,
601558,ST锐电,0.31,1.3,4.0467,0.0006,,0.0022,
601566,九牧王,5.75,20.82,262.6225,0.457,,0.0022,
601567,三星医疗,2.78,8.11,209.8867,0.147,,0.0022,
601579,会稽山,2.82,14.85,86.5497,0.174,,0.0022,
601588,北辰实业,4.88,11.65,637.7735,0.1894,,0.0022,
601595,上海电影,2.83,10.99,58.661,0.157,,0.0022,
601599,鹿港文化,2.65,3.86,70.5668,0.0789,,0.0022,
601600,中国铝业,1.66,1.03,848.337,0.0569,,0.0022,
601601,中国太保,5.94,4.03,8254.0,0.9108,,0.0022,
601606,长城军工,0.94,2.74,15.8176,0.0274,,0.0022,
601607,上海医药,5.43,2.67,2033.3063,0.7154,,0.0022,
601608,中信重工,0.88,2.76,63.4412,0.0146,,0.0022,
601611,中国核建,3.51,1.46,334.6861,0.1274,,0.0022,
601616,广电电气,0.77,5.69,18.3646,0.0196,,0.0022,
601618,中国中冶,3.49,2.3,2907.197,0.1402,,0.0022,
601619,嘉泽新能,6.21,29.17,157.4291,0.0814,,0.0022,
601628,中国人寿,5.08,4.03,16423.0,0.581,,0.0022,
601633,长城汽车,7.22,7.7,3695.7993,0.4049,,0.0022,
601636,旗滨集团,9.23,17.38,655.3651,0.2437,,0.0022,
601666,平煤股份,2.45,3.25,310.0788,0.1313,,0.0022,
601668,中国建筑,8.37,3.24,19137.676,0.6381,,0.0022,
601669,中国电建,4.98,3.2,4057.302,0.2651,,0.0022,
601677,明泰铝业,4.48,4.27,254.8084,0.4318,,0.0022,
601678,滨化股份,7.78,13.64,460.5953,0.2982,,0.0022,
601688,华泰证券,3.5,38.44,3158.8984,0.441,,0.0022,
601689,拓普集团,6.32,14.2,436.7948,0.6003,,0.0022,
601699,潞安环能,6.18,12.8,1391.3239,0.4651,,0.0022,
601700,风范股份,1.08,2.64,32.1753,0.0283,,0.0022,
601717,郑煤机,4.09,3.58,455.9282,0.2631,,0.0022,
601718,际华集团,1.29,2.01,236.3403,0.0538,,0.0022,
601727,上海电气,3.12,3.44,1766.023,0.1199,,0.0022,
601766,中国中车,3.4,4.77,4117.5470000000005,0.1434,,0.0022,
601777,力帆股份,1.66,2.08,124.598,0.0953,,0.0022,
601788,光大证券,1.99,23.54,968.7924,0.2101,,0.0022,
601789,宁波建工,4.23,1.45,111.2233,0.1139,,0.0022,
601798,*ST蓝科,-3.33,-35.65,-56.1177,-0.1582,,0.0022,
601799,星宇股份,7.39,12.24,300.16,1.0869,,0.0022,
601800,中国交建,4.5,3.92,8175.0642,0.461,,0.0022,
601801,皖新传媒,8.89,19.95,873.5145,0.4391,,0.0022,
601808,中海油服,-1.1,-4.6,-375.0045,-0.0785,,0.0022,
601811,新华文轩,5.51,12.54,448.8964,0.3638,,0.0022,
601828,美凯龙,6.82,47.67,3038.6097,0.7714,,0.0022,
601838,成都银行,7.43,39.07,2122.984,0.5877,,0.0022,
601857,中国石油,2.24,2.44,27086.0,0.1479,,0.0022,
601858,中国科传,3.49,12.23,112.5589,0.1423,,0.0022,
601866,中远海发,2.0,3.96,326.9975,0.0279,,0.0022,
601869,长飞光纤,13.48,14.35,808.6833,1.1855,,0.0022,
601872,招商轮船,0.68,3.92,105.384,0.0198,,0.0022,
601877,正泰电器,8.82,14.97,1782.5382,0.8285,,0.0022,
601878,浙商证券,2.97,22.74,401.1364,0.1203,,0.0022,
601880,大连港,0.98,4.82,176.1808,0.0136,,0.0022,
